sample_id,split,status,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
508,train_pool,unlabeled,0.9816491814943515,0.8838222093049818,0.7420115133806573,0.8170526141049332,0.7690127426648435,0.12147130242047673,0.7105547579385704,0.37903551529380936,0.8001703133008196,0.3451319838285999,0.7224366133583455,0.04044241285135934
509,validation_pool,unlabeled,0.3907491877523536,0.3042696429931653,0.7558764940955023,0.16838589932889936,0.8213704582295974,0.8409550805961497,0.9970925097426733,0.658273809284351,0.6268044251156183,0.019953562201010962,0.4117066140107385,0.9568858435047941
510,train_pool,unlabeled,0.7613678374297398,0.4885396048665875,0.5378436749193679,0.3914504327622313,0.7933373162095753,0.6781408844886189,0.08937095925935956,0.8496969216000044,0.029656599315159477,0.260534283565984,0.5577253723450364,0.22449023733211698
511,validation_pool,unlabeled,0.3509542057226063,0.3305690342592262,0.29296879242612334,0.5759126142955565,0.9284697897192258,0.28703144090259297,0.9084059538772388,0.4415960547362801,0.8342913747735332,0.6009133918203078,0.464250662611629,0.21929855561003528
512,train_pool,unlabeled,0.27581362119780056,0.8199169126500858,0.7688295787890781,0.5469417562402408,0.4212018573694687,0.21097361735053707,0.12379607006724624,0.8821455662994486,0.383843041098255,0.3567858245818727,0.4782041048066956,0.575220769954604
513,train_pool,unlabeled,0.3575402209259496,0.30583927968013747,0.6527859463124903,0.16694490530658881,0.5496306426483608,0.6725888306817785,0.13910217516610282,0.5767056360533855,0.16473945139752766,0.9154635643209394,0.00568193836893689,0.8544143763201828
514,validation_pool,unlabeled,0.5740424785199887,0.10781843871743374,0.1140489939158654,0.7470907933604005,0.2859265151431304,0.6385754546880444,0.2581391906763601,0.7047527412648287,0.06566478474426922,0.02911851168960678,0.8516968790269586,0.6296173776328927
515,train_pool,unlabeled,0.0016116053690744113,0.8225776931443334,0.8595025772055601,0.6280456795980898,0.08026252539257192,0.16070785528675705,0.5435718282300613,0.21634283799176354,0.09518105793119279,0.10975877230927879,0.6697719579823597,0.0921973419045506
516,train_pool,unlabeled,0.18496278758274953,0.7395949251699865,0.38640778238985124,0.6850997260726894,0.20084745438573012,0.36889227254050533,0.6713327548463895,0.6751381131921647,0.7177137378936438,0.9746899712612408,0.3721197569274179,0.22594146642426535
517,train_pool,unlabeled,0.7518037864516605,0.2820734325500426,0.07383008808613761,0.4416514772565103,0.6437077554535742,0.39420176683538694,0.9285080727007009,0.09733312854449279,0.2711621886026234,0.21956628591640845,0.9065547526840335,0.5889228575626485
518,train_pool,unlabeled,0.8040141867439495,0.8947028429911195,0.1049026937810546,0.6231280360363323,0.7178961492775934,0.5103280116398178,0.6049910559481264,0.33484145570771157,0.6825382489681605,0.07362580557620138,0.37544130412999727,0.7097632838151139
519,train_pool,unlabeled,0.324720234399068,0.13060154361136467,0.5134861834264226,0.7872074381851526,0.05761812261125886,0.8867306220498647,0.2745870897961218,0.47017577650469694,0.7768180900236784,0.7412161302877455,0.5606158962683038,0.7560790316198742
520,train_pool,unlabeled,0.4192347453004924,0.5171042235660286,0.9501357470944782,0.002329614971766298,0.9111233123974277,0.968828345585305,0.01808512046870394,0.6736874636226028,0.5829187413324796,0.9472414423028278,0.5680338417795437,0.9766749722051545
521,train_pool,unlabeled,0.6377043846986237,0.6202171521984656,0.03115182594669878,0.6756967711030047,0.05254613549121076,0.04268067299346597,0.5347343537101491,0.509972357243797,0.4200071345710856,0.6752914484139922,0.8233787575153871,0.39299371890392754
522,train_pool,unlabeled,0.04948553918880681,0.9803707145829185,0.5364533160288545,0.919787812762316,0.1218896539380699,0.9946496684298374,0.6392488538559533,0.6393724325980638,0.07380447902303382,0.3331639289989476,0.5495163326619698,0.24364545396743387
523,train_pool,unlabeled,0.472169357626901,0.3971373665164814,0.2465326803125,0.5660604909871363,0.5556139223761509,0.8152016485299983,0.9553908976799568,0.18371574368044918,0.7413345970095132,0.6147728487546641,0.7985904988014979,0.6366427354484668
524,train_pool,unlabeled,0.978089236814502,0.5255075338526344,0.36363416772924806,0.057120523238349735,0.08337467165069729,0.9022376089177888,0.3126606985820543,0.5025512638089772,0.1537072371533573,0.5073268402534252,0.36687135780032015,0.14979378011340877
525,train_pool,unlabeled,0.14421178788628186,0.06248158562414,0.04955270554187539,0.21469682259094514,0.26960670727690345,0.37118268750751804,0.9125935822953156,0.6345161591084427,0.7587638217150829,0.6778755398246799,0.9969997904512894,0.08747773406064441
526,train_pool,unlabeled,0.328814722853476,0.48931266150712804,0.7848663374493622,0.9656469561294221,0.46908214717740904,0.01335973712776043,0.4575242093441287,0.2800920936243466,0.7366273447697259,0.6452085602918667,0.29964847685510554,0.8427415964174353
527,train_pool,unlabeled,0.9402027083064842,0.5360536958281913,0.6728587213670573,0.5521613621008867,0.7678059449320095,0.5306954217230466,0.5146511110591704,0.3566260221706056,0.327695207941914,0.06684103078348134,0.02404989922045467,0.7338308610397557
528,train_pool,unlabeled,0.7454350185875283,0.9192235798843044,0.34443919391822425,0.3445581308451221,0.7581359507278578,0.7359854082287245,0.5416799403519649,0.4023400412410412,0.9060274351325462,0.23240851792457634,0.8003400326123619,0.4251703055892715
529,train_pool,unlabeled,0.5840038435429499,0.6326680840890205,0.6121296759582421,0.811238894922632,0.32998203900083306,0.5169942882915942,0.4451694792424485,0.14817629641881624,0.1445699559963807,0.9289438616000972,0.5627009424371766,0.6522382159774384
530,train_pool,unlabeled,0.7047576878651047,0.9579296753294159,0.9690286317155732,0.8096827913632874,0.870299111443448,0.6866421610532817,0.05505815210161877,0.021200759061321236,0.7642497305227299,0.905027584909226,0.23844447122260992,0.6865795087945831
531,train_pool,unlabeled,0.27939131767318054,0.0278632055560449,0.02783352822617773,0.725390294105233,0.9742463559311111,0.48917788574884324,0.6213511001274006,0.16002048889844933,0.5715196746883584,0.24598526988499106,0.8811985657738215,0.38588206480339
532,train_pool,unlabeled,0.9657891556325295,0.5311243611282025,0.7683914009120069,0.07446506258275308,0.3906031667234267,0.7642965883074906,0.45600296882993013,0.7434413269148809,0.25829005341584,0.5723730042963042,0.4890948559406061,0.4101565798495285
533,train_pool,unlabeled,0.8333271300184448,0.5124872992514377,0.9948016467582425,0.25907517453830875,0.9224725121943033,0.029006102409970997,0.8080132764490279,0.2233911296313999,0.3258607589461926,0.7514639528301035,0.8560964803041382,0.5961358458699064
534,train_pool,unlabeled,0.555606369402836,0.5698278746809491,0.6219938094170461,0.8769034941381829,0.018770632310826537,0.6877659487695134,0.19196371151136452,0.6621559794795892,0.429185489190257,0.8034049204195519,0.6572141630353466,0.6195802742707373
535,train_pool,unlabeled,0.4106930393762455,0.4543748698684576,0.00348974346896889,0.7302154733643598,0.3321699705975121,0.84446947035512,0.32301549012053843,0.665743430393446,0.27635655430818373,0.8909535863308934,0.5676889815386303,0.6264954888234762
536,train_pool,unlabeled,0.5333165383621505,0.49276597213301365,0.7378251554682184,0.3646928403457839,0.41763383789629205,0.7949932925851323,0.8251691596111443,0.7727677736138604,0.6805940265091568,0.9800135094994309,0.4647777244562715,0.4663740189847658
537,train_pool,unlabeled,0.8206239594412628,0.1856947509336222,0.06411409100196508,0.7625464259086894,0.33062914070045835,0.9769145294564106,0.18937019043816383,0.3123647193094335,0.8944471829366656,0.3675930833885603,0.6336777220384904,0.4683307164422039
538,validation_pool,unlabeled,0.2471680647718492,0.0740531611146248,0.44053198502147417,0.5862972140648802,0.07006614549175623,0.5011636280394962,0.8428507803496063,0.16154041083747372,0.23707117273985281,0.5649215513293874,0.5401205434080909,0.34374503736146883
539,validation_pool,unlabeled,0.9095447303602557,0.29446117597242244,0.6736908252524358,0.9626983783697077,0.2302079005170361,0.46823851402000916,0.46901440624573515,0.4475853680027089,0.3971575305059387,0.41286201161635705,0.2687766625826817,0.2998975813856852
540,train_pool,unlabeled,0.5293430487480311,0.12634646803760713,0.8781328998100713,0.17022097577313036,0.4119817540883668,0.4831222169250628,0.0962443643765391,0.2777329283161055,0.6098330042221012,0.7930536273258646,0.35567502511472043,0.8092022022809598
541,validation_pool,unlabeled,0.4787682861541346,0.6727542701660716,0.0652067047093735,0.3819565744115338,0.511120241455391,0.37236524878545424,0.8014248623003577,0.49870505575534446,0.9536367350128191,0.33369252108293207,0.20688644123618738,0.39075958972500674
542,validation_pool,unlabeled,0.08242981770012688,0.2787054496035816,0.5017010697448775,0.12963805401494155,0.34340018579393194,0.7847291677725278,0.3081134144323055,0.03841930230776951,0.6157092955494847,0.30539658476996806,0.06129276807813807,0.36586083011190157
543,validation_pool,unlabeled,0.2802141890066174,0.36270197823485323,0.7634899642174122,0.30622104028374325,0.8659460882802255,0.8716526369198051,0.3530224942533173,0.5071439850560416,0.9788765297951381,0.9562868051870199,0.8025600991024531,0.606694721348559
544,train_pool,unlabeled,0.8163670998774023,0.8823492997045379,0.4558140416016346,0.30458950280000713,0.46058351886517296,0.6637691632030668,0.743259999859608,0.6198564310682352,0.19632646800750128,0.5910158287989238,0.25754251444266907,0.8261799736379712
545,train_pool,unlabeled,0.9325703059378172,0.19180328292059343,0.2933914645687713,0.9095415466800814,0.469869450349724,0.22073345224104213,0.998988403400954,0.061509008925868164,0.8081431124914348,0.8392750763985164,0.9496847957834985,0.28327871406749167
546,validation_pool,unlabeled,0.2768862404424756,0.4327058804523991,0.07199097246219358,0.20882802535435632,0.5363596127038813,0.6548801415594344,0.4611854822860808,0.2200735386896257,0.9479390172197022,0.989122172008262,0.8791201646909096,0.829195716952574
547,train_pool,unlabeled,0.05371738262533455,0.7158899131248765,0.9236050166509462,0.25325968989210024,0.30781874461652126,0.7778398578334527,0.6254876798338834,0.9151095867806622,0.5432061419341089,0.09348269628099201,0.450805555261855,0.3673924377110022
548,validation_pool,unlabeled,0.4208463522992934,0.7486965333574026,0.8916238736496033,0.4386919951427218,0.07927073447676836,0.06444942197349356,0.22284271148261553,0.957836092163251,0.5513325618851522,0.5453390470517617,0.947502388969284,0.12894166749480304
549,train_pool,unlabeled,0.49172682187844446,0.6623341302909642,0.8635768553331894,0.14981885731350147,0.2928339991890429,0.531875803225997,0.877150042951444,0.2097952350378941,0.7700052837232472,0.9766027524215113,0.8060285229365425,0.29774184363259754
550,train_pool,unlabeled,0.5008428401327406,0.673951936030073,0.014469482238017693,0.27813861875223617,0.6022526081685583,0.0705348720029564,0.8920065639650386,0.1423433322819782,0.9931882036283607,0.2290765217486427,0.42770657891065206,0.3838519360194359
551,train_pool,unlabeled,0.30124428892342436,0.8326695762089775,0.5270189533577787,0.7437872192074558,0.997151631214784,0.9683974634096667,0.4050787239209119,0.8853803064715874,0.9948434945088838,0.6743252049285291,0.5476360609977857,0.6333406719374476
552,validation_pool,unlabeled,0.5352652784187156,0.61896093574826,0.9606352174277357,0.7724017058365792,0.30317569129180083,0.34828303676156064,0.8831499455544787,0.2635300532173386,0.9142012968395427,0.11722584311870517,0.19000753917490912,0.6740479441098023
553,train_pool,unlabeled,0.7354868617921577,0.5907750406711976,0.5894584414265467,0.7875787413471164,0.701726553969055,0.890450651007157,0.6528212169087309,0.7096050186937707,0.5067993695219469,0.44277218653077044,0.10362659302890646,0.9973052911673721
554,train_pool,unlabeled,0.5777428308524455,0.8061452440320673,0.31820934764418235,0.6938033524214704,0.4707858521119556,0.10686139469967885,0.8798134144013333,0.44548731048409346,0.301368226113891,0.39355436748043243,0.357172655468019,0.46965688818579665
555,train_pool,unlabeled,0.0831190023171845,0.8578727773625868,0.7082739714547704,0.8352729397134477,0.2622150053793481,0.4064203300350808,0.8591159512654669,0.7157612572360917,0.49970828709497334,0.2109057101728332,0.9840789026817314,0.08532061194665469
556,train_pool,unlabeled,0.8861585203725093,0.6658482633442356,0.6876110707786179,0.8534200064080976,0.7029036624251516,0.7051980148337355,0.4328993601936241,0.8626867583066585,0.8364177482455757,0.16766475410252096,0.2081654259452152,0.1636931646369346
557,train_pool,unlabeled,0.6471959789921676,0.8635572301969501,0.44830651375585584,0.720752105779473,0.7272285907483242,0.03453220473256711,0.5015052425015581,0.8873094093184659,0.5793916838380945,0.20907419238184216,0.49968375202117243,0.47616091667650434
558,train_pool,unlabeled,0.3096354582134881,0.2863639871577239,0.7659726142423532,0.5442846530736443,0.36132424287840037,0.627198630476099,0.27676221742625146,0.8920557961784727,0.41112573822615167,0.1846516656959869,0.48697849543068944,0.6600889249847501
559,train_pool,unlabeled,0.19220120019352888,0.38559508374891804,0.934626262753798,0.6129563512527891,0.34727446825033137,0.0738383834475517,0.7598991145110293,0.540720157365904,0.35191193127742854,0.183915284516739,0.36617376307159133,0.7581305385456069
560,train_pool,unlabeled,0.7538892576867534,0.6651003480285004,0.7400413184952812,0.680852169454851,0.41904941729929973,0.10576112698604483,0.26092020007549666,0.1608018142537169,0.2944444234477339,0.8688677749761863,0.7513076607134708,0.6626393541158122
561,train_pool,unlabeled,0.5165128900748931,0.7020339070206782,0.22641604193231485,0.1910512603651788,0.5790327652772571,0.3488586774536062,0.8097008949830682,0.7411478614685079,0.9364192336525486,0.9174874772838258,0.8817609593147542,0.625473378452351
562,train_pool,unlabeled,0.8151562912496235,0.5791155090016561,0.895123677185425,0.985979045546402,0.8877474491283687,0.2281802463045979,0.1953225999196161,0.577758650901343,0.1558800603075379,0.2555467448593145,0.3969946142851681,0.7180913205140637
563,validation_pool,unlabeled,0.702555428947645,0.5149972677045819,0.30494261095501907,0.27890364979109644,0.3605841899036807,0.48242957175440243,0.43333611787851073,0.6448384169941028,0.6976906128653616,0.05543188449901299,0.29899953737900886,0.0072151211825008405
564,train_pool,unlabeled,0.6211552039253032,0.3831092830668923,0.8148627096363873,0.24198595813704157,0.8004635834026305,0.06965385763470468,0.2167288216395203,0.4435605119410113,0.9759856737827906,0.1878543036981009,0.9623704257629783,0.7554897463118718
565,train_pool,unlabeled,0.7802758234669632,0.7322680796925919,0.6817884584208463,0.8494921558497085,0.46796732741354746,0.5724628296541561,0.7624431769936588,0.6252328654729571,0.8508999581050225,0.5198864541528198,0.3634797359606439,0.8700192424274688
566,train_pool,unlabeled,0.3558498668424878,0.9969612296243479,0.6814770343094326,0.46454202342977746,0.11108297269795483,0.9492702239535284,0.40584890725962053,0.1301726798030248,0.850056926642373,0.5775040374427781,0.5933059470311481,0.10498683096264816
567,train_pool,unlabeled,0.2244152845848607,0.5782597426365953,0.09376066793255772,0.04503865572049701,0.3099965111231232,0.6762603904877875,0.7292602922591581,0.3169428731776076,0.10089813616059355,0.6360720430115745,0.9088124497631159,0.08031954874696257
568,train_pool,unlabeled,0.19764345685843449,0.6501167447984207,0.3766585102128723,0.7170240155414926,0.03390005031981275,0.32804933514451295,0.642848041644289,0.377152544146809,0.7142614771441984,0.9462831473424729,0.5459004020660225,0.1274753625349915
569,validation_pool,unlabeled,0.024682416089485043,0.9355695344328442,0.42598149727801193,0.9907378688549078,0.6085307650404933,0.8926111227690997,0.12986744777926584,0.17876285953118848,0.6548491470835411,0.8832692754699123,0.5304027644220255,0.18866326670252714
570,validation_pool,unlabeled,0.616312260889721,0.49901106544280777,0.9389554245897984,0.6893606319896614,0.5579107891066755,0.7438145748329288,0.36114330557938645,0.7788895483813489,0.2624090581872246,0.4167749295699873,0.9042902785990259,0.8896797934101746
571,train_pool,unlabeled,0.055437926470189094,0.9838912638526439,0.7493976124135312,0.11897090297917978,0.10773855404943423,0.6478613599326337,0.48133079310998944,0.6548000035199875,0.24860317065513926,0.39912291456417254,0.8201964923119351,0.279341970659962
572,train_pool,unlabeled,0.13118476354436945,0.4409782972154947,0.377191185463312,0.703286366583953,0.6883969056849473,0.5396097297936576,0.1374132258074235,0.864713546956089,0.7875378481933407,0.4010434942997233,0.9699179059768521,0.5245353190927798
573,train_pool,unlabeled,0.9928702705392399,0.9043470665784037,0.5436021100063829,0.2862558526315065,0.7073283856000617,0.9730739034807692,0.2578894422312887,0.918242985193075,0.3975793110074796,0.17004232285743873,0.5140003585318809,0.8736204788776402
574,train_pool,unlabeled,0.904964549840085,0.2032863592974717,0.2895053032728039,0.22293241385721452,0.21857826547842768,0.758195394617978,0.6236482994266469,0.5057538651728432,0.3776532915185287,0.10294322384532528,0.6664403156745202,0.29683288049254064
575,train_pool,unlabeled,0.3537846035246595,0.505185698540746,0.28365073553700276,0.8605500690366343,0.40514360496826735,0.07577050693167667,0.7003679422383557,0.9477805893332121,0.46342758417069574,0.634896523354163,0.3266492635810098,0.49493656347704407
576,train_pool,unlabeled,0.7605567243062926,0.6859951807932164,0.21334105049798416,0.0006973006018944315,0.9930027848531454,0.7405098924242186,0.02501966905973391,0.5063880230479255,0.8880150862414837,0.15150218957670775,0.7524756604968696,0.5074048643463878
577,train_pool,unlabeled,0.40427595870853544,0.20807122755855678,0.06900497435673188,0.9478197258688735,0.504063389472294,0.4790963581960167,0.8905574522853819,0.7079852474347442,0.055978622431828454,0.746376227869555,0.7090045357879562,0.39021980325489786
578,train_pool,unlabeled,0.005752677644051681,0.9513560649994826,0.8471866418494647,0.8368842555266414,0.725011480335109,0.20197518550488072,0.7351812870934966,0.2610358354786354,0.11585444267399579,0.9763358769534336,0.6471434245844783,0.3413541961032695
579,train_pool,unlabeled,0.228760649906414,0.7282137778416458,0.6522600272144237,0.5583020033979337,0.9011950772158092,0.3214859964364572,0.6151388981783469,0.8975305127793366,0.7001362544461717,0.14589742507726544,0.8630091072735814,0.970648538591771
580,train_pool,unlabeled,0.5181189658030453,0.47424082584135113,0.49728102705861177,0.13947158118419428,0.5025455123740239,0.7488105849553922,0.42590537843625914,0.16415221820899853,0.13879552746216253,0.7726412763135829,0.22445388943767233,0.7998928374941007
581,train_pool,unlabeled,0.727994561351148,0.04284412082173147,0.49605384191429475,0.3363644785332182,0.08814922108916765,0.9828722066026984,0.05769418074758112,0.7878136486353571,0.07500293179737512,0.7108632638300834,0.05826425428058332,0.796413668654072
582,train_pool,unlabeled,0.6142244526284976,0.028490784585261594,0.4944152253332142,0.9860672464010182,0.573428472878947,0.41116440783556096,0.3178711414142918,0.04466483071998822,0.4220516839806219,0.18112183918078853,0.5254934635195725,0.37520250284289697
583,train_pool,unlabeled,0.7163664705107253,0.35413796843506273,0.8270287057611517,0.6607508898351542,0.3483452411090809,0.08296176480841673,0.6423732616212369,0.19095884264938864,0.39277716281389086,0.630954295740736,0.14681049201094035,0.002398378775158364
584,validation_pool,unlabeled,0.17758928390808623,0.2995887110921587,0.08865076570616767,0.3847282228380202,0.7661010293367321,0.6490213726998548,0.8361113218423597,0.4708104985823451,0.3412804107400059,0.9059476635692506,0.31239880347540594,0.7261246760814887
585,train_pool,unlabeled,0.9912988924483658,0.6564021403868171,0.7249751990772139,0.36078934808210883,0.33514991006779254,0.6914309361603111,0.4764845879055278,0.42262584456174945,0.8206476981070285,0.6189313298561709,0.5538937308582174,0.12333950076317285
586,train_pool,unlabeled,0.7509763946981398,0.9058696835224735,0.9556101681638374,0.6108946371231958,0.9727211007449014,0.9869923794361737,0.07172264816354086,0.9492402488247683,0.4658243990712218,0.3845565321214563,0.16578940761971556,0.7439757873901269
587,train_pool,unlabeled,0.7369621552333134,0.28194539883573455,0.6625801176388897,0.30133501954878117,0.25862707095740295,0.9243447468654697,0.8053217877014986,0.9468741941466757,0.12448471355183799,0.11073122006734112,0.7186568643949403,0.9022576370846003
588,train_pool,unlabeled,0.07221156897010045,0.5025073624234407,0.5119907079474288,0.022628722537368976,0.3598970535593017,0.16605966581755918,0.33824014594835394,0.15626426485625072,0.6675141114356266,0.33799044894193053,0.8323355352934866,0.3769161427571483
589,train_pool,unlabeled,0.49106783202435317,0.13222153192695224,0.5682457268588414,0.9735062091771394,0.2259833485584981,0.9458655640391217,0.10052561466915973,0.2013039033555087,0.39884717787679647,0.41305636730793016,0.7878285290755301,0.7860845704942176
590,train_pool,unlabeled,0.43895641450801176,0.979628477860295,0.4070048405770205,0.0895917253893752,0.4840875478710399,0.9760447151349038,0.47247137887202234,0.5216416896146787,0.42257691069010217,0.14801287800489915,0.5314232568077512,0.568735010631104
591,train_pool,unlabeled,0.8285115881491082,0.6618475355718239,0.5631875734424672,0.9398854044521731,0.03519048546634799,0.45121731226611145,0.006091675517531741,0.9276975438666537,0.6777684478551665,0.38797108815560993,0.06453872039747638,0.9662063880495678
592,validation_pool,unlabeled,0.11325142519145975,0.835093689455074,0.3987579126752429,0.43974306969215654,0.4349022965962885,0.6182542872860999,0.9044051824499628,0.6457149186506266,0.8211479257655132,0.8652796511349863,0.11313897955969016,0.9422550723793879
593,train_pool,unlabeled,0.33155922578110575,0.08152325018095459,0.1819138706993293,0.22148790871383114,0.3693881311559746,0.3099466256568574,0.20498866326792567,0.07771173726819043,0.3722252197321779,0.34067628086483975,0.8702001914213221,0.9360065738274547
594,train_pool,unlabeled,0.9749533836557622,0.5284844174647405,0.5224483897131832,0.9649072865429389,0.01819008131706352,0.5659415489120277,0.35441666299336405,0.3747243156687095,0.6286473437069897,0.6505372793125352,0.8441972423029239,0.18457503618562418
595,train_pool,unlabeled,0.5870038649532846,0.01882359931308967,0.016144005390726808,0.01943028513878699,0.7755979497576946,0.935375541288179,0.7423031869207323,0.34463211121056186,0.926422190014387,0.5179794240076115,0.686547991371046,0.12046964252059948
596,train_pool,unlabeled,0.35456217682908736,0.5300774959712156,0.7407446092204802,0.01506361124004207,0.3670026432450168,0.9871536868852914,0.7863744734831531,0.13664994868633323,0.8678223624323618,0.32088605548311,0.17023526899403904,0.08803017274860056
597,train_pool,unlabeled,0.7753968481919224,0.8902437533662851,0.37882267742632286,0.9241736522266533,0.3028786571794434,0.11699620764618042,0.9544893848680268,0.027662432324770867,0.7852121491825198,0.741644669841548,0.4762068279581825,0.3144458693570342
598,train_pool,unlabeled,0.5305367453578832,0.286910651655061,0.04113374561777829,0.20389631000306876,0.5617050917320032,0.5090915557975513,0.7298052620881853,0.9302996503997254,0.09641687549595626,0.9139372636583658,0.8891645215685381,0.8185313842200151
599,train_pool,unlabeled,0.7466372776800375,0.8529324051012186,0.5745971141001692,0.03320406877583784,0.3436157596895437,0.16273483822978488,0.9984371393633457,0.27376873551519715,0.044992463464667384,0.21173496858259921,0.28809607034434065,0.08471313077942158
600,validation_pool,unlabeled,0.5170074301636154,0.6538105012212945,0.10067723667295209,0.49256488347155886,0.9763346573795364,0.7874042136316494,0.028881507762524457,0.538927557518457,0.1018853589696804,0.540748318766289,0.39367375224889084,0.7711579154161601
601,validation_pool,unlabeled,0.06515375706270134,0.15855736097570114,0.0733795961925279,0.5128124313488042,0.6824237158577341,0.48956818021006426,0.9655989865256429,0.18261702068926333,0.8260128603186939,0.556481082199459,0.04182855927249784,0.2956814060726638
602,train_pool,unlabeled,0.15077279514460276,0.6742423310759171,0.13894452860311973,0.7880862099944601,0.9834062089424327,0.11077511903848723,0.3839003833480893,0.4001708731863456,0.11670243950366256,0.7013596615274015,0.8179562961568372,0.39753380313281855
603,train_pool,unlabeled,0.48197014594588977,0.37561019116147204,0.9567760754604605,0.9283888153859667,0.2793359054336589,0.7059364840876176,0.8478750259965417,0.6721844300531005,0.1842276864609501,0.4149517102120382,0.1961454818700609,0.27210659738062254
604,train_pool,unlabeled,0.19371022316688646,0.5406888844682208,0.6503671388714941,0.4867184728170737,0.33118979058041903,0.3038877827241673,0.12412282356326011,0.812364338530542,0.42395317589856096,0.35443272943559534,0.9668155348294377,0.028224412655261
605,train_pool,unlabeled,0.32509218183519506,0.076704605378609,0.2870479151257027,0.01180516426098141,0.799733596394005,0.11761816659003031,0.35487210542274944,0.014771346408167822,0.9147985979723284,0.3151952364311304,0.22789326907926863,0.8085724752834019
606,train_pool,unlabeled,0.3018790823267412,0.9632695986062217,0.4135768456197428,0.6653831986911455,0.8403595914640898,0.8956198229634222,0.5282903682262257,0.0494007161933661,0.1738648677478226,0.37832715692661145,0.23321882832423196,0.24862673944934657
607,validation_pool,unlabeled,0.6387989429311915,0.5596610120278241,0.5975444367196756,0.9147803353801617,0.016869582194418156,0.5432281471243695,0.5191068970788161,0.16746190315024878,0.028930811294249906,0.5930250819162238,0.9644263481745201,0.4766633209807853
608,train_pool,unlabeled,0.1827882940217483,0.838543398892496,0.17919496985561678,0.28544797667104693,0.6877772653587347,0.7682221688245914,0.3157173893699215,0.8032762090378578,0.1852856250859632,0.5335873540205944,0.8034076733483296,0.07442301595279333
609,train_pool,unlabeled,0.9463738674185754,0.12067934121867278,0.7363292594257356,0.6617651997598704,0.16801529775684249,0.4491676995963295,0.04799151939476783,0.5392921210305821,0.8422914972922511,0.17547834460101452,0.259601166207289,0.06877208873595704
610,train_pool,unlabeled,0.8578369031962365,0.13143442498065877,0.8666976794130143,0.8203341781817034,0.13097677983020597,0.5827535666179833,0.06878231596644516,0.3782440017793844,0.9084234426504785,0.6637986411370341,0.1139417216538222,0.9121919065239874
611,validation_pool,unlabeled,0.1620123931809491,0.5001410572687879,0.7790371798297385,0.44957519361006826,0.9300128296351121,0.4534505632852841,0.2710368450773111,0.024784937987846273,0.23160490197844186,0.10848449261559649,0.07270550570422457,0.9978568535359911
612,train_pool,unlabeled,0.8700757156290597,0.8077324428171868,0.00028471523087267113,0.044498910425786714,0.4422465752744212,0.2372863432628365,0.11792062882273506,0.33300149495537695,0.31805814285493117,0.8006186289461732,0.91669360277176,0.11873092310588217
613,train_pool,unlabeled,0.7757543778725872,0.35469971684498014,0.36496059261184416,0.5162782197436097,0.7610004890896622,0.8053333786458329,0.6177530430496754,0.03719009096285844,0.8598840016391743,0.9738910221743913,0.780877974730624,0.2069854022529196
614,train_pool,unlabeled,0.4025742977091914,0.8083983662766141,0.5420962327236388,0.5640351828067863,0.737142350714013,0.031174104903362903,0.5605000664966749,0.7753164098330235,0.3472842364423296,0.8164515789715991,0.6343595880243944,0.9523159751516769
615,train_pool,unlabeled,0.4142950902146548,0.10434330564865951,0.799052501364733,0.5960140023523975,0.5835792964325127,0.10417628582159767,0.9071006411976019,0.759806937302864,0.7933279685134063,0.3251152018997296,0.7444753747421864,0.5672386704624373
616,train_pool,unlabeled,0.1654053746582872,0.7482732035522733,0.6129511366444513,0.8005790862891827,0.2778747051236444,0.6920450238006974,0.8043235203466904,0.32948847869249204,0.2676657083122897,0.7175794629947906,0.7201490281426841,0.9219243811460415
617,train_pool,unlabeled,0.8969665119668917,0.16339810329282653,0.44190378291624355,0.46713734811673086,0.006489336248390698,0.013591546389857328,0.7037891932018553,0.5014761359886756,0.7755158868748254,0.4060110853292738,0.4838277560223929,0.6452932094861258
618,train_pool,unlabeled,0.9612566239216008,0.8406513143525128,0.5100857295552341,0.45524481070585643,0.550672676081347,0.05213352794086333,0.26607613508030425,0.39487715648803073,0.26666494810147756,0.77827341702556,0.5728548633872537,0.29301721415331133
619,train_pool,unlabeled,0.0517684851652044,0.22278343094648606,0.06337675358552355,0.64055576195091,0.24344479318532622,0.22638604434185752,0.6925317614840442,0.7640114539132243,0.5450174938772857,0.3117916680006646,0.6908859466045879,0.7417836136303491
620,train_pool,unlabeled,0.7200875445635259,0.32677878133759825,0.9797908318997539,0.7991885183854495,0.03704473045258731,0.702001065474236,0.4799586157307577,0.4433462052909139,0.01714529653992721,0.6093897609068032,0.128368190660117,0.03853646188676824
621,train_pool,unlabeled,0.4527829645084779,0.07712714465562572,0.8772396474926163,0.13465876359936,0.3711055037588375,0.1831273678589631,0.07002058818519938,0.7923078422974548,0.35489998544867973,0.668186605165627,0.2452171930810356,0.7102180999869199
622,train_pool,unlabeled,0.8735311406430073,0.12311215369307403,0.83173982797376,0.889330210717165,0.4225535595761285,0.6314606409501211,0.7812225850128409,0.5125108544363738,0.7383528594396414,0.45009675389329146,0.17361481103311746,0.09285454839697155
