sample_id,split,status,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9
326,validation_pool,unlabeled,0.36645803639396335,0.5065401115486159,0.8792750618364498,0.04675174794345279,0.37656232440362464,0.1794649307770765,0.1091838714989242,0.7776905144223409,0.7241132483476072,0.8592983980065588
327,validation_pool,unlabeled,0.594786699840443,0.9022155742488217,0.9529395775084519,0.595818381165072,0.7309973459382519,0.07645676224832984,0.6841512682931871,0.2727076679611247,0.45680580070254645,0.3674975516319454
328,train_pool,unlabeled,0.20375772600495762,0.5951875315374349,0.3732919811123652,0.9536613798887131,0.5470201915819465,0.3564485444189438,0.4496633584302035,0.3368450476260593,0.19942508115679164,0.37325270338585825
329,train_pool,unlabeled,0.6816425315070297,0.7268439313520674,0.11341142136148569,0.41404791243146205,0.37429538506422766,0.5963467929774376,0.8999446795994736,0.12241136586669159,0.5197886142501165,0.8849809201992097
330,validation_pool,unlabeled,0.4319517120310252,0.5012192083177236,0.018954535077083758,0.2835824091936479,0.7288209679776504,0.5758388191292777,0.9760257991480074,0.6510299650011049,0.18788182043785698,0.19667333488085811
331,train_pool,unlabeled,0.8827790433254037,0.24568193277903708,0.5391907429602797,0.7167431787654687,0.24399681553464564,0.8896446924799957,0.2435781050509096,0.6521538324638639,0.14912019987203587,0.9840165242901462
332,train_pool,unlabeled,0.8197332362835204,0.7638845783982875,0.46423108374337374,0.0013077736246372381,0.09307358508352168,0.5719311327605803,0.45068796346307866,0.49733667377448704,0.580189660249403,0.47151526330323323
333,validation_pool,unlabeled,0.5737837967783073,0.4207364935122641,0.47753879264992255,0.06356264062943204,0.42362604938376586,0.4018374750419134,0.36180446685850653,0.7236027670090738,0.7191689620807251,0.3964115530418601
334,validation_pool,unlabeled,0.7659582394547709,0.7573536395593885,0.3491222748194673,0.12413152826609784,0.1857859986278695,0.18422048763545346,0.6681781643178346,0.10964536384583899,0.8782155190664568,0.26618590277355186
335,train_pool,unlabeled,0.6366864259910507,0.3866174306859651,0.7915387622984876,0.9077539117758305,0.9123417627943036,0.4924321595741668,0.8991933019857818,0.6357854876885232,0.13169220324256692,0.6627589443003407
336,train_pool,unlabeled,0.10671150374299508,0.6165186857980892,0.19649265435773206,0.050736164579761024,0.6590461123706965,0.24656835443243233,0.6035954551354231,0.23272132679156152,0.32494406108377955,0.9163579036440607
337,validation_pool,unlabeled,0.7808059741813103,0.6903389974482822,0.7448971718571815,0.6168321220428975,0.40021872540954107,0.20861971097025037,0.31100834133924593,0.3286885538382033,0.11176542789807058,0.9973960531007565
338,validation_pool,unlabeled,0.3415375324344506,0.985516545263465,0.09849347735012053,0.4641243133588703,0.5090264158491714,0.9521640830999264,0.4376392579573999,0.942957092919047,0.3858132090456881,0.39018314019636624
339,train_pool,unlabeled,0.6158176491595303,0.7145130422463986,0.40841714944077534,0.9288345341828022,0.6617598401216273,0.5187845404329164,0.05673196100618642,0.40295853463778647,0.9542153637958246,0.13356209896036692
340,validation_pool,unlabeled,0.646849239981406,0.6897603589220368,0.6073520235983071,0.10914423941053154,0.6093441286509481,0.6080564934364545,0.1657318252775462,0.7231075660904424,0.7214907786772738,0.7821794978204292
341,train_pool,unlabeled,0.03415772652402954,0.9036711004173179,0.9330219055530721,0.8068184276185957,0.49772253789484194,0.8007600417290046,0.7479457501151762,0.49081255625494835,0.15526011807575232,0.8977817704056061
342,train_pool,unlabeled,0.9346177606264008,0.9903303336443015,0.6551506741524948,0.15389837308835247,0.9640648879454844,0.3622427834148295,0.3906594666089594,0.5368501400383314,0.8903817212279416,0.14067910822424923
343,train_pool,unlabeled,0.796125302654491,0.6970690548207946,0.8680910910201685,0.2663144108765354,0.1424897290668343,0.9484100008425774,0.2677139437647106,0.5037634050711292,0.4819799928630857,0.40062445537298863
344,train_pool,unlabeled,0.36178759955460993,0.7195818931877362,0.5193202959773757,0.814471144564981,0.24010553088094222,0.056481590077230893,0.7383689070391183,0.8410610176222757,0.6014555220257534,0.33873018738814603
345,train_pool,unlabeled,0.38727612570452685,0.5207747899723087,0.672188505161219,0.9876234476782216,0.9810644484210929,0.827821369528039,0.8603628146158764,0.6877758816465392,0.146902520639458,0.5799055580714494
346,train_pool,unlabeled,0.47983641419093687,0.5704642018597192,0.5699852463183634,0.0750631989757324,0.1382341533076582,0.02781102034902659,0.04571280535928545,0.7984979246985604,0.6648526254971784,0.27184298620998065
347,train_pool,unlabeled,0.8294726164020346,0.5734452153050004,0.6747809499724442,0.4243052832618325,0.05953369105150118,0.26357104437400375,0.25367596528811326,0.25712004680480366,0.25516564391759156,0.5515307910021283
348,train_pool,unlabeled,0.3729725967697816,0.11749176619681201,0.2616389665153563,0.7715036277971418,0.135000283490833,0.4666640940029193,0.04006489955034451,0.12879514524457877,0.22935500264588335,0.8010671540961408
349,train_pool,unlabeled,0.8063255649887429,0.9864920358288453,0.05917066003489032,0.5016702979889499,0.26297931872336605,0.1569515466823599,0.6951491495214771,0.6766157786809043,0.013893402718360056,0.4862854669399657
350,validation_pool,unlabeled,0.5989160129565358,0.7434595164099878,0.6873008088193491,0.1321574049625258,0.2988832419629634,0.9066633573652496,0.5379006444317513,0.3424675210902753,0.6989556661021908,0.7547297099998195
351,train_pool,unlabeled,0.7563395310284567,0.14935384078069724,0.3129542501092004,0.225236757328821,0.9829838171976916,0.08952321310427391,0.24672567458974223,0.3653099055272882,0.382232845865031,0.0988892507254303
352,train_pool,unlabeled,0.2212977261592347,0.958375291104536,0.613813418689791,0.7269231496708523,0.32206788515103396,0.2219580688017973,0.44613614965759674,0.24306546607530158,0.1219743437492404,0.15333215062300626
353,train_pool,unlabeled,0.5155872485604507,0.9264238183726652,0.7064921947710775,0.6572215991666258,0.37495537311799204,0.8319594669949101,0.001659441067789174,0.8522020060524892,0.5116708000607635,0.07647324018356598
354,train_pool,unlabeled,0.8858524941298701,0.6144495120483995,0.5929148747825134,0.31951909679684615,0.10352655967083035,0.9155812926388998,0.2094330843387579,0.3296937495901926,0.3880953736796877,0.35832869858302807
355,train_pool,unlabeled,0.8786771434943225,0.9964741258872764,0.9250652427026241,0.6081711834975512,0.6522386734423896,0.8784258397394298,0.4601193530016913,0.6270751488246863,0.3703914080134492,0.9672373147720726
356,train_pool,unlabeled,0.6441666810180303,0.06001791596620206,0.14989990581059742,0.1373172485777262,0.1449445851516028,0.3456460184613383,0.6418575662168157,0.6539122359172308,0.4076723382424372,0.01190423763123109
357,train_pool,unlabeled,0.7844116696997542,0.2604842207004181,0.19872587100059463,0.9851785370859394,0.7486083160527607,0.1920587355721312,0.5519820753539361,0.5732452511728847,0.4134666738204396,0.7949658469610993
358,train_pool,unlabeled,0.988383026733757,0.26944358597175855,0.20906148848246967,0.45766873087240384,0.30017105059385424,0.18382801354317432,0.5033788847156674,0.3744164015216842,0.33545618266904037,0.6206604797587176
359,train_pool,unlabeled,0.4588104455815652,0.23436677230852224,0.30718441499758614,0.17830248060278506,0.0965081890221704,0.33032240308018523,0.14008457998073243,0.6626532063278198,0.3160545148695938,0.871328140888648
360,train_pool,unlabeled,0.29244081559200136,0.03703166802324955,0.08296022529582256,0.6781768059791841,0.4388123096123199,0.1381799507721412,0.10964846731678496,0.7123468832303543,0.1410736709655275,0.6238583197835814
361,train_pool,unlabeled,0.8746036708524857,0.5371583697795186,0.5888221986953601,0.38768660738915556,0.32128070614399806,0.609339563601913,0.8280854042501743,0.8537069357627434,0.6272699161927404,0.06401057415149748
362,train_pool,unlabeled,0.1852692259985464,0.7288881073595651,0.3238672930887653,0.8316719508848628,0.6396886455615381,0.6575785169603833,0.7896512499726176,0.441310850025976,0.17925435996911285,0.31928826925077103
363,train_pool,unlabeled,0.7824997975219672,0.9346056080373469,0.7312019969979114,0.12866355785785888,0.6440015370543386,0.6696546519435526,0.19986135654396628,0.25686180068979486,0.2904512047713013,0.06481414265740378
364,train_pool,unlabeled,0.036657338940399235,0.6614961510641177,0.13499551005055926,0.31284774953761796,0.23588542997095446,0.9176551958181877,0.35053105493719044,0.4326387825530569,0.6436393903394393,0.7384832645502584
365,validation_pool,unlabeled,0.3180897207718427,0.5184806069482568,0.41447631877286084,0.6360582031959366,0.7945992196247081,0.3607458881522558,0.5788791840316075,0.8827632816746301,0.9561154441404757,0.26151802340717434
366,train_pool,unlabeled,0.6498958309789318,0.24219624917292337,0.7044327159478367,0.27127050849661827,0.11009673965092875,0.5909912601064456,0.5521880310312559,0.3631678758263135,0.9643996265384536,0.5961865799332063
367,train_pool,unlabeled,0.8458774825861464,0.4247433100987227,0.5563801622322049,0.551960692842304,0.5150467682639497,0.3643860851046518,0.8947822720317238,0.5909518511023675,0.30167631221772556,0.39237558530700634
368,train_pool,unlabeled,0.3520829613946103,0.8771661660478169,0.3818929366479681,0.932864528683784,0.861886285445399,0.5001491723179413,0.22455508934397805,0.017833384112855552,0.8935383065836732,0.34245828199906503
369,train_pool,unlabeled,0.25051348322595257,0.9765634106677235,0.04605546542247631,0.735910104263382,0.5665923832138098,0.3754683917448901,0.08550604397050758,0.34329915505730757,0.6257352401836654,0.9109695322845817
370,train_pool,unlabeled,0.4573035324990822,0.5168330039418567,0.8920762478624629,0.40868712890522535,0.6781093020374106,0.5333793879865091,0.5039508988109287,0.7732087016210862,0.4741577782641578,0.8823620958187556
371,train_pool,unlabeled,0.21571257309697137,0.9888763806484401,0.3154909616279133,0.6346594291694091,0.3923927987408759,0.43934797271855236,0.8655595126053508,0.340796929561025,0.8449565490791682,0.23068022343217337
372,train_pool,unlabeled,0.8053207268669121,0.7941049226846391,0.12063184685477728,0.7927487776957605,0.5923751464835318,0.21653934278974832,0.4510013880147163,0.20556625731092462,0.5824586167000413,0.18605165704963805
373,train_pool,unlabeled,0.8088135820051491,0.19064491829941754,0.5256483073651865,0.43765951288911975,0.010610170808730538,0.09601233205458114,0.8112979952694351,0.8630208672077834,0.16221304284132088,0.6620061665182578
374,train_pool,unlabeled,0.09827516265622493,0.6009451622787931,0.23914037817900197,0.8207599584628527,0.12024375841182995,0.6051248866700393,0.03616018539816132,0.5272959589354625,0.7188317011362977,0.1210413535439522
375,validation_pool,unlabeled,0.4974757607626905,0.5625156368769783,0.20778154078897065,0.9882691377124897,0.9456626229930433,0.06459182244645756,0.6128494914091008,0.8436538127416391,0.47309091553633675,0.7534851231749007
376,train_pool,unlabeled,0.7223158679238791,0.7640256552451089,0.9493896860867376,0.433917116247514,0.1990160168684773,0.4912307354671259,0.8950359026441185,0.7280277435816555,0.24968690816044228,0.7311690206534359
377,train_pool,unlabeled,0.44612504911220385,0.7303601004567478,0.3002223121568036,0.22586151620685924,0.1512169366832204,0.35170251368752553,0.09945326462955233,0.9735013364472616,0.3238358095083668,0.5186679257766411
378,train_pool,unlabeled,0.6575687826765885,0.4159896362259086,0.9222644310318109,0.7416633096394404,0.15742224409723088,0.884871674950619,0.780813559952345,0.14431022027082172,0.5495883052610301,0.7751732515523436
379,train_pool,unlabeled,0.07326964804438972,0.4398068318861966,0.7136968862268974,0.4322108684449625,0.10244851943343887,0.6798875353960148,0.8937568101423399,0.9889809621330369,0.11976461265282656,0.5580187858574573
380,train_pool,unlabeled,0.9991603325576965,0.948192357358915,0.8985905941247517,0.8860053845183431,0.8413403726552692,0.21159332949626805,0.6073977317633569,0.12309853686496751,0.7422753754270985,0.10588067591763228
381,train_pool,unlabeled,0.9212716502417785,0.6592732121069851,0.46272546799169795,0.08294917694604635,0.5772641606504013,0.45553649696630133,0.9333083906999388,0.09928078216963042,0.11056996582692545,0.580918248890929
382,train_pool,unlabeled,0.5685709373270756,0.33289155463017267,0.2843130926058883,0.4271056161720378,0.4724111570125705,0.529804750975014,0.6326257389151168,0.45086092204313555,0.4062925800280386,0.2189463057335672
383,train_pool,unlabeled,0.37340678301736896,0.3837868563095818,0.573692413005725,0.5266815873407955,0.11410934689875944,0.0745028092996672,0.6002845873271153,0.2805213708729414,0.0421161810578156,0.16164394248913533
384,train_pool,unlabeled,0.6127470585125087,0.7045727614154186,0.9575228062329202,0.9819909580959527,0.5284047987413522,0.3371310691853394,0.6086413622519884,0.2773001163304323,0.11544482848760936,0.8345765329685232
385,train_pool,unlabeled,0.6398236526784847,0.6430562649357011,0.5589270211051526,0.23755252193818133,0.5832038206059396,0.5117253811237,0.19433890041378848,0.7794773017322496,0.3567014959960488,0.7476169667749887
386,train_pool,unlabeled,0.7480375205824941,0.24504527701212758,0.5810172537860329,0.08622444767099126,0.6628735726589071,0.1754206192807022,0.8161119518513789,0.5214800829195303,0.07096269423499316,0.20785401969074263
387,train_pool,unlabeled,0.9493320472196699,0.9107991295907972,0.19548395575636018,0.8763822964652334,0.7733688651745073,0.6999375916921795,0.76541798777887,0.14003236509166386,0.487745534797789,0.1881470855940599
388,validation_pool,unlabeled,0.2709823603865171,0.030241337425270173,0.4047792234086622,0.3329702725807745,0.771324142598656,0.8232159966023596,0.5161537953706172,0.4333646898941402,0.19471284826155164,0.7318967458542143
389,validation_pool,unlabeled,0.8263815606875693,0.4645175774904473,0.03862891107050204,0.7796373580646874,0.8716459338055863,0.9539827431263875,0.48661256452841234,0.6229390888058611,0.5769341991262291,0.20441818214003754
390,train_pool,unlabeled,0.3234363598674993,0.8799613919956824,0.16780342741057439,0.4355507025482352,0.022249516075505165,0.04973875032463211,0.8904645439036555,0.9135025040286481,0.44212209823504206,0.38404784125818864
391,train_pool,unlabeled,0.22477393597530543,0.2748305548214553,0.044718913353230756,0.1618484842903841,0.741217074104925,0.8260591575783894,0.7069340032854848,0.9519690792042764,0.36122596229177095,0.9349736084638581
392,validation_pool,unlabeled,0.22544860405161662,0.21783564778289002,0.9302732895114236,0.4248758422300152,0.2075776095391691,0.8606971932244589,0.36092331432718244,0.9606222685930034,0.9314376357855316,0.037203540867570176
393,validation_pool,unlabeled,0.15045196428577995,0.03800618010649297,0.13130080010686934,0.18526784940583826,0.9170515513060249,0.6595471806077278,0.3518787846661195,0.9568903762704328,0.45405390716408434,0.22458437800324157
394,train_pool,unlabeled,0.15996494050784685,0.5221494065418792,0.23517891050946532,0.5793977765496172,0.8650791684803623,0.7232037545215343,0.36015525444699475,0.5609284360658654,0.1229959279798444,0.8382113283539663
395,train_pool,unlabeled,0.2869827368656191,0.8965354619949774,0.5186911856998169,0.3770169248928218,0.8441179749589425,0.909755928937532,0.2820945718992224,0.7477248901256954,0.15696089739630742,0.5243476820208064
396,train_pool,unlabeled,0.4482416040305296,0.3256018468305961,0.6439037789059274,0.8551769682486563,0.7227149372972705,0.7675045162318797,0.6640253476457276,0.22874458589489977,0.7488018155944588,0.33440004147184405
397,train_pool,unlabeled,0.11711760194750047,0.32229268509244036,0.7730495045656809,0.9813533729642511,0.2315740838871972,0.8830705730367361,0.8615108244719595,0.14958343491107637,0.37287816394576045,0.267539139446217
398,train_pool,unlabeled,0.553360530339373,0.22816578147514868,0.5308218010358027,0.22628331960275985,0.905873236396695,0.8255097528385134,0.01735108282661112,0.29580841763837423,0.6307408894848864,0.7785057423741067
399,train_pool,unlabeled,0.7479739521893015,0.8521937941078607,0.34596207773361654,0.1215548074383894,0.8820979943742576,0.8272072226959399,0.4069506477504303,0.19488029451375943,0.886739566804061,0.14603006069289262
400,train_pool,unlabeled,0.9736912398094257,0.36300232572578306,0.5973638260396921,0.5312474166071297,0.420258240263162,0.786790762486072,0.5506973915470197,0.6376992139978598,0.41413704736456025,0.8099366016631064
401,train_pool,unlabeled,0.6610188737461788,0.8819011752490687,0.6562743733301283,0.8118743594580557,0.7634536695103543,0.4349875257472411,0.32846884630087164,0.326707829096399,0.07969429058632346,0.6999544292798887
402,train_pool,unlabeled,0.47493007029844947,0.9841180979404036,0.9377242411100487,0.5149979129201357,0.5162744537149973,0.8293750601157697,0.06542917399980196,0.7216883948984024,0.11810902564254991,0.5975932266521531
403,train_pool,unlabeled,0.7862249872478315,0.34875907664107536,0.9397095020805439,0.37785064414182534,0.11199604978077599,0.9936638701374121,0.2971235096718954,0.8364973890204768,0.8183051291988386,0.6288435580624692
404,train_pool,unlabeled,0.7344473187474776,0.7619356527017784,0.9335958533637904,0.5351670274241378,0.6865579142840285,0.4841390688328694,0.09552495547497543,0.9831143580927196,0.09035867364793024,0.3198953353507291
405,train_pool,unlabeled,0.6598854373601816,0.9467271971796059,0.6651288142713381,0.5796050424920935,0.6301946703348135,0.21870283389474449,0.9834000938721552,0.9268145632011174,0.07830376246990746,0.46345558080310967
406,train_pool,unlabeled,0.8039126181336633,0.9145694583687457,0.18519252433981506,0.5651300146240121,0.815908730659986,0.8099921239982005,0.5181321072158661,0.45788038961951444,0.7650937061597097,0.36824498425301766
407,validation_pool,unlabeled,0.9805017366474725,0.28056736202400007,0.11975947249970892,0.17508326757153875,0.6283059375836006,0.8030949769462457,0.9258625990131413,0.45262281677568267,0.7677721815131691,0.08595715125910788
408,train_pool,unlabeled,0.9776738849435695,0.15673742859436807,0.4891192701615393,0.9898921093046125,0.6492629807093713,0.5651294717515281,0.007331844117245921,0.9078142147605117,0.20169896137698085,0.08371635657830617
409,train_pool,unlabeled,0.06643900479960202,0.7110130991107316,0.36815299951815983,0.2176986743091464,0.832913166862844,0.06835122822515331,0.08228390998408744,0.19964587616790166,0.26609757099718667,0.42650834900375323
410,train_pool,unlabeled,0.26232587732762197,0.6598751775743763,0.953727720493465,0.7279612484405504,0.2459749084701064,0.6652678927313518,0.8880411655415653,0.9396229500728134,0.9053359189433766,0.749109765222503
411,validation_pool,unlabeled,0.8638607000561481,0.0055063747006343046,0.4587467437886122,0.2505707587983094,0.8298672739857054,0.40297957191370104,0.42777677241466383,0.6668602736013441,0.9771991182696104,0.8240809869616256
412,train_pool,unlabeled,0.9113615588391212,0.7274333874525784,0.1585962133666693,0.2248082442352104,0.19009612407456913,0.14081365138938573,0.6993656610066016,0.6920013313784749,0.6140199415977476,0.6391230600352079
413,train_pool,unlabeled,0.26583472942230996,0.7333520562752595,0.6066873256943613,0.9319603348464227,0.5358024353870222,0.20346515257808406,0.49489710098387985,0.057223602863256555,0.7523246195094239,0.19035649863945434
414,train_pool,unlabeled,0.11127109760068714,0.14631268333127948,0.8338489409764286,0.5826223642220981,0.9824552433755944,0.4412967822271062,0.5079774464152718,0.6210951291078557,0.834999334166843,0.1746775179053399
415,train_pool,unlabeled,0.17469983919218005,0.45788546685277304,0.29089758233885504,0.13750398529412566,0.46734818954150736,0.5279173575914152,0.7503113552881656,0.4966892733515227,0.8911362154184009,0.040737359286179435
416,train_pool,unlabeled,0.22033378886629318,0.9852636944273935,0.6693458922741294,0.8944939797037876,0.21278963515251598,0.19106734481615514,0.7321136788356913,0.2683854741176597,0.2062556381801752,0.22033887220384046
417,train_pool,unlabeled,0.7238880951998518,0.8304580932255389,0.07764786221243182,0.9496913481921038,0.04652503253612813,0.7617873730727637,0.3971968281223213,0.07200783864551948,0.9386780353610082,0.9127339920464849
418,train_pool,unlabeled,0.7230315502685161,0.9637898142200428,0.9141059887755115,0.5896456091489891,0.9154703026123142,0.985479262973583,0.05198249880014089,0.23077497245463055,0.03140447235927726,0.13280965689057483
419,train_pool,unlabeled,0.8653145126205727,0.9695837540814106,0.3075040409211728,0.4893023112840901,0.6144142627884679,0.8057704285515512,0.5238676698583363,0.9971864396458474,0.6113616065110805,0.6771421218514697
420,train_pool,unlabeled,0.9708844860312917,0.43190500794074577,0.6825309424683081,0.6620514585587559,0.9965501846905199,0.37428433848572046,0.926485974637506,0.05388693390802885,0.43438408016986746,0.7145790491961317
421,train_pool,unlabeled,0.979264421269772,0.42036927100699223,0.7913018036233168,0.494659079697345,0.24902225682990434,0.2914281674313635,0.915299891593852,0.5076421393984896,0.6729619015838934,0.16222414372942418
422,train_pool,unlabeled,0.4803361703986755,0.7033597202528954,0.5167410651894938,0.9508536980430985,0.6335053359713835,0.6629417178895796,0.44403671437063397,0.6385750075662218,0.4319847626366015,0.996570834533919
423,train_pool,unlabeled,0.8933570706437493,0.7702493211200219,0.546118155064089,0.3761889550784912,0.18751947112380085,0.05335832822281779,0.09111722791687134,0.26934257066149714,0.2419247103443619,0.5431193790337958
424,train_pool,unlabeled,0.822807688722082,0.35795958871055455,0.34015253618902047,0.265279578044576,0.050614544333552815,0.4442067627335877,0.2935607090229059,0.2190536015306439,0.6036251426540701,0.8075560184387115
425,train_pool,unlabeled,0.9359770174113275,0.21152719415296387,0.00729551963778069,0.7353462930833529,0.24966630270338772,0.75868431972599,0.3967942831754037,0.11486440009784187,0.7608043610752008,0.5881031979223703
426,train_pool,unlabeled,0.5417267494514537,0.9018470299303195,0.5178042666610781,0.008482942746425881,0.8239169789297934,0.7259817375374672,0.8301614523020733,0.0742492374131044,0.5655756739615783,0.4585556595654
427,train_pool,unlabeled,0.43589625973694046,0.43127874574412345,0.41531491965353173,0.1258658168713328,0.25615014125366325,0.2983815319143161,0.335807843507858,0.3710473564490421,0.5882545699666397,0.43229084083921016
428,train_pool,unlabeled,0.8623914519957158,0.5139874861070625,0.9040454677152051,0.9665411058005834,0.4312839755316872,0.2341401785989347,0.6092239083285156,0.17242292803558287,0.31426530345369297,0.48587002540504204
429,validation_pool,unlabeled,0.15881033075507536,0.9524632822258255,0.4448686453554448,0.9143542645442778,0.5768819264105993,0.8823193142869131,0.2597000539072866,0.9212928852742696,0.12342803914435597,0.1437986210608582
430,train_pool,unlabeled,0.5641337238625771,0.9910836416304516,0.11876312780157758,0.8445631140846558,0.4924809455533219,0.514910777202026,0.519840004704191,0.6820873675901988,0.7027684284355548,0.5903449670721979
431,train_pool,unlabeled,0.21725897887522186,0.44987394774923817,0.2596807359215515,0.15737748055072107,0.5624280128092103,0.8047412338044685,0.021914015612897065,0.8345606265990434,0.16752789314378397,0.07933434072046504
432,validation_pool,unlabeled,0.7546914272008445,0.43383979292572705,0.5021581201106756,0.8010074692306991,0.6745136347613717,0.5006296874534182,0.733220009251181,0.4293253060899196,0.9924782306038609,0.15569225472559511
433,validation_pool,unlabeled,0.1324168724773199,0.33580701268351476,0.329597201722232,0.9138904609636451,0.5353742358720625,0.5949275288732703,0.4885603878077804,0.26758690631028836,0.024404061809579,0.5802196885398534
434,train_pool,unlabeled,0.5614092134297703,0.5015041020446749,0.09855522095312173,0.15082847048325215,0.27410012853895954,0.7462691131328145,0.35940518253778636,0.8944676826511422,0.932234060150888,0.740068784584644
435,validation_pool,unlabeled,0.12860657715613352,0.3987555668178211,0.7976885779909025,0.33575076284687044,0.6532932785419349,0.3383896753504967,0.4585259168907753,0.8932646942086475,0.10105554296697387,0.48897024849053644
436,train_pool,unlabeled,0.9081605838510596,0.4179020437905036,0.07047182142015392,0.37529341038064284,0.89682177472929,0.6355418574778057,0.6917349759931388,0.12480175420924458,0.7514461865310204,0.10218168259456421
437,validation_pool,unlabeled,0.3040465266752773,0.403430200065249,0.29986231151827,0.23642932645507042,0.35403437377547586,0.6840724152854795,0.583443351401858,0.33298064559411755,0.5307611497396231,0.07767069673919277
438,validation_pool,unlabeled,0.3483305915214267,0.9662270173859323,0.5678626726879711,0.392887036223968,0.400626055631798,0.6244374779847012,0.5083404476270242,0.5845706510820958,0.5744976827434736,0.2655167059651336
439,train_pool,unlabeled,0.4401269886697068,0.9342175950242025,0.9826843200033468,0.09579404043882825,0.5260057648076865,0.266640425660902,0.3538475048964229,0.4406078963166587,0.4242705101916533,0.6701645966737632
440,validation_pool,unlabeled,0.020352285918107463,0.44330615506906673,0.8516065329723144,0.6506544020087492,0.7884130030143043,0.7875534089207546,0.027380129102931926,0.003223932298342637,0.9765877249715534,0.9989135155466551
441,train_pool,unlabeled,0.48301251232482323,0.7771038188004826,0.6105294910324734,0.6721518090604648,0.1961299911110006,0.6030877514449585,0.8454254158848867,0.7935956872983146,0.026398966194944588,0.4214246960520113
442,train_pool,unlabeled,0.9976594518481846,0.8461700579521195,0.44226292825240227,0.07684502328249415,0.6354986315548818,0.15776863453620762,0.11187327240634311,0.32164909514104617,0.4914754039282548,0.6525002275329553
443,train_pool,unlabeled,0.7766004901855889,0.5848372462818724,0.5734608016242254,0.6397908567727721,0.776291231218537,0.6883979188426308,0.3289700825362532,0.9926967539546414,0.15465064239011628,0.6907016227854937
444,train_pool,unlabeled,0.9996508822175721,0.32263065144738173,0.5428171834796369,0.3678981357004072,0.2781290966092386,0.7524849684931093,0.9305748599679606,0.12252556831187712,0.5673817758662328,0.15995502380642185
445,validation_pool,unlabeled,0.49872169154303037,0.3686250707458488,0.12296551780383222,0.002891213143814471,0.07093084414530162,0.19997747989013528,0.4911416967655953,0.4750466693516239,0.14233321257705883,0.38285164524309406
446,train_pool,unlabeled,0.3718468368369917,0.5745291500122236,0.12171171109749566,0.38571748423848656,0.7929682872389405,0.634209180429878,0.05214983514002419,0.04103621992065928,0.6340392613241748,0.76032521936756
447,validation_pool,unlabeled,0.17576810786623936,0.9377086177474047,0.3533978059600296,0.16915880917910944,0.6695089844164954,0.8072368634092134,0.9721427074493612,0.22542861654669688,0.18323420355383144,0.9250528250064257
448,train_pool,unlabeled,0.6676187651007235,0.886629026382837,0.819251114622827,0.09154189474564886,0.012154247117918704,0.36397488894799684,0.545841306176533,0.5927374240720599,0.6489678100369172,0.7504024689329838
449,validation_pool,unlabeled,0.9320923906005237,0.3881146037660642,0.8120777456412374,0.5917376424212496,0.6950512373695785,0.23179732361725316,0.7717357631723557,0.7214326754328259,0.21026238199771463,0.1923272035392199
450,train_pool,unlabeled,0.6262771581856692,0.021366533972669213,0.18963457986918866,0.9362230034946789,0.4793782946947224,0.3767140595316043,0.17778279039863681,0.906239798677644,0.971187526054964,0.9611442061671803
451,validation_pool,unlabeled,0.9164683043723889,0.36675664334355557,0.9278271775797658,0.11576991487494825,0.712072590524462,0.6253409355001457,0.8294493989679212,0.7022395329933705,0.17523398103627674,0.40566987629052326
452,train_pool,unlabeled,0.24387375783448903,0.3826569363897798,0.5006782881629592,0.06488822413574631,0.021661040008145258,0.8024386299123601,0.6997702786721717,0.8306385471026057,0.018231939571348756,0.16861835108520937
453,train_pool,unlabeled,0.21505329364828177,0.6234643265828916,0.061680321703215836,0.01702478983712447,0.458373208867867,0.8114800656715299,0.8910318210104181,0.31141158214581294,0.05319236340607147,0.9479460710594668
454,train_pool,unlabeled,0.8541681867260759,0.9414424443412077,0.8161245558138126,0.27579365853087917,0.755388609306019,0.3453771906592229,0.5644807636786138,0.15140855752402615,0.08016950058946198,0.7437659247651421
455,train_pool,unlabeled,0.14163199195081522,0.538322322989839,0.19083754871450928,0.527052819388599,0.3024955567677495,0.4275445134431861,0.849300870243738,0.16905382677695058,0.854101064306551,0.11990179431433241
456,train_pool,unlabeled,0.05814922239572432,0.31312725901408917,0.7905129549315721,0.5463714826874485,0.675727814376625,0.593458165391873,0.6782605097583938,0.009323819410163095,0.16005807339427763,0.6501686485116686
457,validation_pool,unlabeled,0.8392766114633106,0.915877494255588,0.03603183279312304,0.8341074180955186,0.7827245125431025,0.8138398285222982,0.8395523353143478,0.26314040864026284,0.8147647967548863,0.013827911323835762
458,train_pool,unlabeled,0.9920243381606219,0.4189281543693724,0.27730978327780414,0.04777411651512217,0.9188422346289475,0.27922235478633195,0.44106879331886223,0.08974647341217468,0.3955691223104659,0.7667337896329162
459,train_pool,unlabeled,0.8881367287683778,0.5386736588694361,0.005645387265969132,0.7676584397905138,0.7608761664227536,0.9050907696378314,0.26570003287274807,0.631038015675981,0.6254021827067506,0.05060298772604053
460,validation_pool,unlabeled,0.473570378507503,0.4507251443282291,0.6171710759588691,0.030937926569145485,0.8738677123546963,0.3610522706949251,0.0095860516673046,0.15283782200284415,0.9973718723091196,0.6467853402216936
461,train_pool,unlabeled,0.20661232033299867,0.7661443902687224,0.6820008392457322,0.27413146880851563,0.31332126369092195,0.4124769064616878,0.1559654662793955,0.6505393406863142,0.02031807483950212,0.6296509439678198
